747 36534853
343 11393148
657 4477442
44 62674362
512 66912353
545 79056220
507 60162698
541 27457372
64 50118363
505 21879985
827 49456058
405 23745517
647 71562044
362 40948387
98 16064704
741 61814226
909 20939588
108 61813793
913 10295711
47 57528525
705 30664424
414 59831444
295 25446152
338 36590419
793 4553697
135 69005748
815 31467665
770 76997869
163 21207081
273 42195889
970 51025464
253 9058221
453 70503698
550 9330524
828 52265989
4 70201400
800 69048008
637 20332170
867 33898049
583 10117704
919 58559024
252 69335532
47 79627359
797 37123708
510 47705368
885 48222443
114 78851146
523 25229370
757 54241856
283 20614956
688 50612243
58 2089367
755 16633600
371 65587853
237 76071315
267 43678521
933 43134317
102 14540068
187 59354880
883 8485129
230 13107522
395 47658104
411 52374708
385 12565902
22 25409456
879 7492572
601 19677220
693 68516603
758 7380653
382 48210635
866 25083612
929 46129058
136 50568151
480 66902211
934 30798954
225 69351253
776 79387066
227 44406780
628 24091112
389 68039313
239 45410503
811 55926209
50 9794562
396 77191095
960 5410709
412 30153845
661 34517798
571 61815868
24 64992862
404 62717841
722 29798075
600 5310302
893 645787
813 16415795
151 998172
458 4186222
115 71924889
410 52609659
924 58424243
330 78477712
927 45038665
577 16563093
852 34591393
803 33297380
512 1257685
201 62982491
315 24056729
457 27702220
393 63778281
670 41638852
951 53137245
508 15391635
843 55571532
178 75215229
368 55903267
844 55522100
85 37478567
219 18969271
977 2666918
980 49367809
486 64204831
770 37107840
759 79613878
80 48166274
302 19368898
183 31397604
926 9900750
448 56504059
602 37330878
543 14753382
89 67303790
933 17089196
903 54127141
656 54924908
121 24453097
585 37803107
716 48346936
665 56888603
58 6221877
313 58306623
546 41456598
925 69735872
419 11764352
868 73053720
997 21385250
502 50373540
676 29156204
458 67894338
465 45965582
603 717655
487 22889791
71 60643693
711 52944931
924 73107448
873 25278027
479 13980293
578 33336871
223 4885842
41 37918663
638 1080356
898 15797990
691 39069153
351 2128657
647 58777516
816 14652515
639 73011081
585 66116034
539 1685654
830 49969879
231 66889823
367 9505554
387 28754040
292 62691100
328 56341307
54 45416990
226 31987242
479 78705656
413 68205848
831 53135653
341 62475383
140 14154075
790 37487255
341 64708162
740 18409601
539 23947957
624 2134605
349 50754463
176 18454139
590 11592912
610 50958267
749 9433047
221 22951542
257 49191912
435 6282643
863 51303385
887 51060097
81 6121559
647 932690
797 41064835
206 56524157
455 17866720
945 56845987
324 3122254
195 39100457
4 74157943
352 59493427
891 39319384
99 65730725
644 19375908
812 44194297
842 25721312
977 65903167
501 61125521
535 15423823
709 70627858
333 25985862
463 71141752
325 50246333
817 3884249
601 21027226
98 61663897
716 11430932
754 22209094
921 5369669
157 25373834
702 33938315
346 54952230
962 15868269
993 53167284
668 40789022
771 11506538
123 44238236
882 33272900
674 45904396
888 55283028
547 72673926
217 70895306
298 52714137
495 22685009
902 63414691
656 12953728
684 25232387
188 3888773
775 31088206
49 73838413
400 69768103
265 56854347
647 78521290
840 32130807
947 51629483
521 68901260
823 19301319
444 44358889
644 49067976
590 70949174
557 32565167
980 72118989
603 68134629
621 8800873
477 78152510
292 39146141
179 34047083
327 9867386
111 76706822
727 56218251
873 22436717
284 79296476
582 9624196
843 79569897
908 60412651
759 59061391
557 42124240
642 79367418
925 65333418
726 8194278
345 36295242
941 54916814
142 57945297
57 51648601
467 26566507
481 15798002
821 26990638
408 32180949
957 28462009
155 22259171
935 7605402
519 60232833
722 30601729
837 72883239
175 46175778
60 31745433
528 62662906
129 12118020
422 59080807
748 53759967
791 6862556
338 64714056
562 14475210
595 17395967
440 12924849
40 75452083
481 49339573
819 2984983
368 10918109
962 22903620
116 38328162
929 71509204
92 22735501
499 4182043
279 38160947
93 40035984
13 1368065
983 67654804
693 27472285
552 53224165
947 64380491
172 55907552
141 30398254
821 15210148
339 67064230
452 2081249
58 23572942
122 11861711
515 48463351
175 64375591
540 65753707
62 47662350
210 19134609
363 70384099
617 3826964
218 69250532
251 23936230
998 66530350
936 37772441
514 11967887
112 31978319
319 37910212
682 42517462
979 66721391
96 75953353
522 76479972
442 13386127
876 68606705
451 37231654
819 31674986
395 11155336
838 77338024
194 22528954
551 74427530
630 41659144
430 17976168
554 718536
632 44533000
715 54156392
826 16198927
694 74331977
614 40879412
94 39713325
176 69380897
879 51039171
642 60683329
763 47567239
734 5501429
230 39918098
138 78397239
726 48148752
270 22840843
634 35999126
78 22101602
943 12575703
603 46550513
765 32921439
124 77973529
409 11300274
371 13493147
252 46493501
586 39843620
152 78950382
795 68011201
874 17221457
713 49840926
483 23074577
692 79673902
434 71985576
155 79850333
869 6940243
148 29351654
833 44784679
967 39513334
35 36502147
800 19982118
550 18665158
388 61516857
207 36730501
201 29640713
790 42639063
351 468110
803 71688546
253 11333396
467 59218659
330 9624283
934 59727370
489 12068420
205 39449399
32 68248827
101 41887011
157 69269224
755 19035460
708 38936913
459 49232890
714 44029295
185 34846803
135 858643
43 27607371
748 51740203
689 54054298
385 7715638
266 61601488
673 40993027
844 39241517
885 66273409
960 4347962
57 31554156
56 9591907
799 63801835
189 12174948
574 14556019
633 45035756
398 70089933
246 26216088
427 15862991
489 77813315
580 18082674
255 5104655
295 26751134
106 33727270
427 61291535
935 32845097
857 47618432
776 24717663
839 68295092
905 72351799
322 50131455
929 70983582
176 20381267
95 21455030
600 38303441
630 38594374
486 72578484
359 72200964
127 13739628
481 61930352
765 60415077
120 37376909
511 34353359
39 68179807
777 21712479
291 50335445
635 74767155
149 54129231
768 57018779
115 50165144
350 28005705
21 33072599
796 31718705
111 73112729
93 12086475
788 34400376
843 32200599
604 72960522
833 12088840
629 59302337
536 8254146
407 62480413
674 10713298
800 77546200
430 70926552
302 40474156
272 33877766
405 31652472
862 39169171
428 47227066
958 20978633
210 49184424
763 58861759
918 70405240
198 12948772
788 12451158
704 76814548
651 67439878
685 54493034
779 27593322
789 73332701
324 44986025
293 9352876
697 21485400
714 40761603
548 11750942
917 30153508
883 34343392
194 38666358
880 15251047
867 11279948
998 57779802
185 72045609
639 37875157
538 56265894
242 43743910
30 67448977
714 13392792
667 28589641
666 38137073
833 18426389
733 23837662
272 39615816
706 2676622
805 32031016
292 35377408
596 68710757
159 13694151
31 55865245
286 28058358
876 76966330
282 7253607
908 60833405
317 17940774
560 67190924
373 14353427
694 59870028
76 29075798
114 31194466
251 79348053
624 36909076
775 6140240
61 4630664
556 34976337
245 28983086
918 74897688
409 25785332
33 51990737
929 18600915
94 28181146
645 77255444
926 4133433
380 22161201
894 68368265
115 2411710
542 1056932
164 19013282
82 44071916
952 24290979
543 48093848
473 14478926
94 22224397
242 47006594
1 892797
626 36671179
883 43702594
445 14183970
5 61713077
595 45621006
882 62201941
333 27606450
139 79992557
937 30072090
727 32715838
335 395395
866 49469414
859 12281961
335 2604383
851 51267930
656 30012651
731 64030155
698 69046609
396 19516545
373 21955671
243 11312262
289 5055525
645 3322713
277 21040307
976 73939499
840 10900474
317 1039704
434 29408616
90 10900195
901 32213125
916 71400402
861 39877975
361 58015584
774 75042015
435 10915935
21 18473646
665 78893562
415 4522091
273 6085611
480 25523634
337 19045020
703 134041
74 70158059
504 18375567
979 4383200
785 77294944
859 74292257
904 42566956
501 57998303
232 25339518
239 23569433
737 75307366
871 2771238
864 50400086
217 73114269
335 54157949
150 13827641
416 67099035
799 70530192
778 44400505
751 75848649
622 33776543
494 16002551
20 72921330
370 54581481
86 56049621
783 79118375
566 33590484
823 34711271
323 14430526
749 17518943
95 71907461
123 72260351
545 50847780
900 13195274
484 73104079
864 27928023
403 54532260
635 71826053
281 51595509
330 56177676
24 78002953
171 53942171
927 72871695
193 68877642
253 58585164
419 69675346
654 72176598
330 34264636
271 5351553
188 7103327
742 46349038
474 12463824
563 70650744
146 7306867
13 48487614
722 31346486
618 20922168
842 75288760
567 53716578
596 31979885
520 76736776
731 21357694
565 66237172
373 49323159
410 55235008
271 79873757
993 38354948
643 40349342
877 19992294
880 14905176
742 47219692
23 63712088
692 34259922
37 4973449
953 38149893
178 71334177
150 71839579
766 57272398
784 53938566
407 3133714
47 24344514
648 16887300
145 18529665
471 44473408
729 11076920
808 4231857
461 70907671
409 3920663
296 53094578
578 6482382
781 60198369
720 5866519
434 4278178
854 63228350
975 66766385
65 30219840
754 61177166
527 13007265
808 21839818
467 25061641
937 1925163
935 51251631
809 78710082
998 36072816
23 30408599
212 58356725
324 27754880
789 1356524
529 4255787
647 32464681
853 33025367
854 21268670
354 11922210
714 74736802
725 28987935
79 29112342
111 59217604
502 53201305
15 10788429
485 69396391
285 12688061
656 20018171
563 72807420
109 54112546
164 31021796
590 64049650
648 79127913
188 47519287
29 12577198
246 78820733
603 55226096
974 47102719
492 31432773
40 65452212
143 28262597
856 3167907
432 24933192
303 46640194
629 34028200
802 31623619
975 71787808
711 75914416
683 80144696
980 10415606
180 24847698
958 65339602
87 5356535
51 51379345
67 32796966
972 64739038
523 33842143
3 61075451
161 35368062
45 55078993
424 58082547
891 6404825
558 32150190
955 27077443
780 54448369
46 49509316
572 56236523
926 51230619
326 5262211
350 57654774
639 55099128
934 11948585
262 32485922
321 45957682
988 58486309
20 39156366
190 53288902
624 27076320
136 9086954
530 38339301
696 35279405
456 41568906
186 12567532
268 15863650
673 8603768
824 30937700
420 54022977
546 15759901
868 26520872
275 23419528
896 56117710
455 78550056
833 62473504
168 14235327
729 72732299
867 79170054
838 64507882
60 58328153
255 46879084
11 76616779
530 66046984
910 42230111
929 19534175
348 12233038
978 7844700
305 27500116
139 19580694
661 9155938
462 68687524
365 58290297
148 14696001
842 70921585
463 28281510
811 29337345
385 33324410
506 1948789
546 66742783
737 53402509
970 36636546
151 19639870
652 32810297
738 52922525
490 30040603
58 147591
291 24779432
640 17281534
654 23266545
818 53509957
561 42466746
500 49475562
58 70018358
476 58324063
242 31672747
137 55368307
777 51699946
561 18152526
442 24522027
390 58269852
820 53040747
324 37440732
481 43822282
458 34145220
207 13725801
635 55622984
904 45201689
584 33028080
937 28718739
396 37059355
356 24611745
635 30529259
825 25437426
231 28755303
272 6981524
216 29952241
660 69738199
127 26700240
52 18134018
496 2902485
739 38210704
690 65337366
162 58897047
373 38730375
55 22709884
46 31897871
381 55865523
937 7765675
487 65187860
676 60816549
874 51917870
820 55314445
774 68519699
159 56790301
880 65832186
453 57787358
421 74135796
139 76327689
639 22688016
593 46911837
243 67857848
582 7379899
713 53743480
433 21012842
390 34719933
672 69010722
9 29962472
273 52942671
746 17876972
753 17087269
699 30045168
3 31337783
262 41385715
697 45562999
701 42481165
294 55539445
57 50168077
948 62970426
746 4144661
832 35006063
758 5051608
339 63353523
637 67802116
716 9210540
872 79561160
153 70624276
625 73053223
741 33163107
862 5118981
411 15299251
512 18165174
928 52758518
104 22123213
431 42211805
984 40929049
638 33391868
655 64456943
13 28891888
742 5922161
631 3860308
400 55744069
969 5913303
671 14308318
391 38620784
577 59833861
46 3616107
458 70128915
748 71404451
114 62725721
203 68511570
327 159361
365 13640593
61 46998636
258 5337460
682 44543068
108 70114634
503 8761934
323 28860042
312 48755890
61 45207936
236 26003189
717 33691150
367 35041294
372 41961656
791 79807636
69 4233181
52 65789565
529 34128151
822 70793125
969 26211239
957 16837155
729 8565999
398 29106914
685 4346831
652 68288113
366 59221390
68 30001480
562 52898211
539 51191814
111 53375088
334 54533250
692 47378950
718 45670182
843 31845350
262 73077741
847 75719712
506 4535568
662 67734810
758 19231632
75 67697169
416 28616685
603 64720863
715 51852472
329 39100105
296 60069592
928 62636952
155 46290363
29 60897255
632 39793665
135 26666070
241 75324057
572 49399461
725 51339142
833 49920090
758 75441946
669 69673325
350 27888398
203 75203178
359 4092773
986 55282251
702 57327187
346 15627661
715 26640056
389 68650434
752 47773251
608 54014712
555 47655640
541 79154239
338 70430227
175 61247023
722 44722177
141 71538462
716 3249291
439 2294784
752 26061443
424 4958882
96 3277141
922 5013764
432 50802731
817 5641952
722 44282227
130 40624912
622 38833930
614 55285043
242 18849510
88 12495568
112 2033621
445 64639242
524 31396629
874 13800120
401 3652650
270 58322204
501 78826954
347 18411976
439 14240184
514 70549940
280 30271858
915 19243380
715 49245097
529 41880247
794 79404367
49 34682456
942 3449921
262 25052968
222 60513007
911 63076882
17 55536292
29 43359091
942 55170031
51 78967479
497 56317820
542 28801637
137 77927977
651 23965154
231 27712920
547 54328837
762 14200291
81 46903989
270 38658233
570 43339698
8 44716874
626 26398663
964 30372136
706 6508313
231 51754347
687 45437227
185 40285665
735 50924462
954 36306830
877 11656830
53 50290175
316 8838487
1 70494948
303 1391796
620 26377522
526 13265281
542 64301862
817 19999183
477 6449522
847 21267824
226 59919820
993 18862761
362 39968973
888 40808159
769 66539764
465 65615840
74 76534730
548 9046432
690 68567068
922 43001455
921 7064504
912 75920805
38 23006885
596 40297269
885 56273219
171 41442202
256 45778882
700 19555686
88 64587492
437 61314351
14 21189473
656 36431991
490 25235932
129 20416589
191 2150183
479 56516887
697 37572843
836 74125347
436 42678851
723 42231832
882 17331515
109 50886294
856 5074596
264 67265117
879 20762617
981 11843979
490 35894496
4 25703506
216 17964025
702 15233910
840 24089866
23 29749607
348 49904565
14 21154684
420 65492859
930 17174713
959 42427332
442 51286772
440 28812152
697 24822838
379 73035851
525 7864247
307 28417641
747 46463450
417 40584335
912 23621763
686 8332777
765 33452020
571 27443672
383 57799079
541 55571359
593 5621175
662 63648429
626 57378820
491 1816586
841 68795967
16 49571670
587 62725530
303 49776515
752 80230134
891 46412701
34 21067064
32 44857364
76 47516963
818 25663972
697 29675683
552 3411594
171 10133689
717 71010580
124 47728749
491 19526674
564 62570913
348 53232871
119 29486631
134 29316603
754 79230835
34 19488923
530 11793726
562 39645480
321 34134487
156 54213238
703 55958518
248 5204827
985 35134361
650 48917603
544 8797678
612 30840922
496 61964873
123 53038543
515 16121003
411 75597146
306 3614781
194 30277207
935 13233755
23 10434173
738 22102729
989 42639491
892 16555129
55 20632820
18 1605698
459 72847809
201 42968251
538 50784665
73 16219820
947 3412827
711 7336405
147 70737702
361 3302215
857 61233310
998 24918669
827 28956857
619 41217959
438 26268849
624 21582861
540 5993992
783 52921835
122 64131725
868 30811878
551 42020706
395 61391029
404 51916594
584 5644661
620 67025499
637 62393086
524 67938341
894 28255502
851 34360110
400 34411816
154 30278341
448 31761375
916 39618829
770 22426184
428 19841797
528 41391216
309 47403864
31 49042710
548 20493107
308 39292981
371 29116320
643 51338953
15 7953438
191 30505142
936 22815459
582 51708692
945 55133569
620 44836313
293 48283053
528 54615196
842 10636444
579 69852013
586 2146743
4 32933182
843 25063736
985 43450996
152 17916831
1 32027727
345 76978154
764 25946177
62 37718682
587 76006037
881 40534473
68 39128467
64 43200010
702 27439252
626 22464059
587 29085642
281 37322481
659 79477440
269 43683276
669 10344201
370 18778599
217 10704253
32 57887731
152 77248913
248 16951532
237 42111320
382 44917041
701 68535994
697 49846751
681 34946167
832 69017908
413 9760736
623 6208592
568 73510425
943 27341648
452 30485393
899 29300545
472 34354186
150 41049245
200 71674695
986 21866286
182 19575428
332 55581683
730 29126271
67 20613546
37 2351836
184 8688713
235 41842121
383 44482538
583 15195306
643 11534319
432 35274118
927 78475934
233 10191344
849 52497579
549 58961093
40 11529289
185 5187482
698 55051281
683 6897211
314 8719499
330 58916376
823 52294167
318 32502629
544 11452711
369 67983581
592 10495966
537 23560505
793 50140251
566 64356950
458 50127317
465 65873769
600 10304795
339 22856333
129 4944451
909 60163577
671 40691669
750 28193686
544 78560105
991 6001560
921 67713889
60 24019201
52 13837656
723 5235883
573 45995151
42 43617718
970 14120151
493 53942303
896 5451414
884 46581783
586 33649104
739 28735876
685 5244604
348 45412845
647 24600248
727 5163652
517 68899317
929 5669818
516 4933443
554 42576210
687 40586249
344 46366720
767 41206515
882 76811896
473 30201980
239 56270687
48 8306066
812 480237
348 34973678
668 8034399
235 46888155
785 68838495
51 20585357
785 42998464
225 10855277
797 9457583
532 65632634
547 35534110
91 116129
883 12662321
285 64463005
990 26570668
559 38385205
709 50372898
21 32422509
164 80085950
875 26722032
629 71796805
120 28026860
85 10613247
733 68782571
292 7640369
885 53201574
300 37784207
801 1447809
725 23455507
679 6792564
359 7256353
742 51278766
355 45569500
793 63845680
138 30765723
286 18808736
764 11300116
467 2095547
63 71469256
429 40172822
237 33249509
212 33638425
104 18844300
739 23145516
352 21797511
804 40363563
652 6846669
14 60186088
349 38708940
712 47435850
405 8241862
712 35326288
791 25060254
12 70147265
760 32393656
714 34504622
714 54953319
603 39792958
186 19345792
786 19252257
434 28533301
544 48723882
134 38760969
652 8304047
88 48181685
756 66462546
345 43782129
973 68938980
930 78540633
546 46303914
144 12945448
906 1434369
312 69696122
253 16359787
231 18020111
276 75520425
180 68334521
468 20861310
373 26863923
399 28956372
559 42811514
864 48634396
615 13038784
774 49802219
812 34526305
968 3906107
563 31030829
225 4666929
825 76515400
207 34791794
833 63092456
110 1612703
458 42864353
807 2085779
374 78611600
245 71169707
647 79565694
920 73351943
525 77930113
826 8408834
443 55822841
863 47718594
791 59556709
10 70993
447 57741828
587 739716
934 43305444
613 71019776
595 37387053
881 3624543
253 49743474
917 17577624
585 2753114
33 66456360
604 70354549
291 63542912
433 73360322
530 75149159
436 9785887
31 71083767
45 78291013
58 14033242
635 41036190
118 43050977
763 9639328
46 61206908
103 48442460
662 57332952
79 36046954
224 38123004
937 63491056
105 23190957
713 9727510
393 38313364
22 13554145
25 30605295
432 68399841
135 54145419
197 32770896
461 26814615
476 19031263
848 61845031
33 8237379
916 8584141
678 50967754
85 76961166
482 34358159
688 46527427
915 49284076
568 22204321
648 70568750
580 59024429
721 79631267
461 62607176
696 26119777
758 80219307
896 70459461
156 9341075
944 63618460
831 21287434
189 10830430
959 13745941
503 11584556
837 7053972
549 74808632
157 77261105
863 9532019
928 60723581
217 36973417
289 29374169
360 18193862
661 14818464
55 15734260
948 37872776
726 11326985
407 37440690
264 73967379
557 8599925
664 69265005
510 10836740
143 38923734
699 46979446
821 4030437
655 61015949
626 2949138
134 31168644
994 71976478
655 25300988
64 71019949
963 50314572
892 49052169
371 27973401
548 62795095
954 3143150
857 20146680
864 6192846
608 64758743
302 52287431
685 66120433
873 54082053
50 53165100
341 56682131
374 22911801
753 1399024
248 78684440
8 48893022
2 9779741
496 28644981
139 41113105
395 70961433
77 12014302
11 42048634
469 47011441
851 51057930
88 23280731
816 68601307
290 45424725
502 47173714
586 24476849
719 16256406
410 2091214
854 75501319
179 52791928
786 48802812
589 72099556
734 34049977
275 26821169
429 80204254
541 78369792
986 2791154
759 36860822
406 61319884
554 30331773
205 36395107
390 60442888
72 40725176
794 11772774
930 53164867
627 23458844
458 71570666
276 20484134
255 15037944
50 39836922
368 60780255
600 44828145
573 73076006
16 60956003
677 49598963
607 48658250
196 59025352
764 17006438
633 45430020
525 1059016
34 43838493
293 4437848
908 62104258
286 79357589
131 1590104
871 41407911
465 38900196
730 51188322
87 7986829
903 41147040
158 19199161
328 61879809
606 41182748
194 35495309
145 48496847
556 49538507
113 17536955
214 53700672
34 77583402
336 63864449
945 21758229
375 55485800
402 66028250
138 22419779
180 70005236
987 36492904
8 15596148
828 26621366
679 33467209
306 39367095
615 56187165
577 40126428
842 25854894
542 74242195
596 6947896
656 55185886
408 20626975
331 9022252
776 12299540
264 21829113
564 13485028
501 45521346
490 64668573
196 62761793
806 76222488
611 76007826
790 74451989
792 18569807
253 29106857
527 47219416
866 60468154
825 44840204
212 52297409
130 74520252
372 37343983
296 11328472
527 57609537
579 51365701
519 17312389
429 44819183
797 42608632
967 47264371
132 77134697
77 70729274
509 56446649
783 55402666
931 53786935
805 52239317
226 25524829
776 67627519
99 10266501
142 45634961
825 42119268
274 12856844
696 56243598
944 46691513
752 73482719
378 71668017
868 43809636
8 51053475
833 3276864
809 15229720
306 32355221
479 34474848
528 3221516
752 570430
670 14245508
849 61048167
498 73270555
278 33786183
576 20000755
597 64562057
825 66697844
984 27979355
24 7868540
752 66393186
45 57321810
71 47301609
763 65934457
694 61218122
76 29238857
277 41696893
684 75954388
17 75642756
671 49197437
128 7187927
615 52140483
244 19637759
500 42559670
97 26992550
967 42446274
778 12929013
598 42614850
542 24512602
709 33127521
16 66652639
383 32284709
685 23854875
197 38850992
811 23962640
332 54694582
424 49913044
236 36880888
535 55163027
635 39731642
234 49812179
67 1966667
397 20122284
351 6018476
618 4231608
285 5489490
664 33829912
704 31952377
939 2902634
272 5011538
606 77398222
125 51329754
914 54161183
659 67852971
371 55128428
449 14570919
623 43243404
81 30355999
176 78606639
336 70103687
197 45629679
773 14083459
223 60470251
390 15382662
199 66339220
894 50176564
629 56957522
676 25487985
563 45934661
813 78747729
792 19404842
264 36526959
936 19082667
978 36913063
40 11592395
784 25087810
576 53365462
242 60021209
441 33770500
424 54115920
14 45915939
531 23036242
56 621206
774 1391982
465 17097832
206 72024737
769 40193250
580 56541357
487 65648824
852 64476747
175 9231915
198 24768828
170 64499046
825 24690930
771 6227536
727 58961134
174 50359142
92 64456258
115 51471465
136 72805362
952 76307909
396 69969343
837 692849
521 68327819
752 76523323
948 8262623
192 52529226
661 37101276
535 19044411
759 29339227
417 57111365
82 69895889
425 16525688
364 43048592
419 78426571
534 15651556
92 30766526
178 77612891
317 24595537
43 20000671
319 62212780
813 42789997
184 16761712
67 4762790
91 27366053
599 40733608
670 43014361
123 19683765
341 47271432
159 16193445
412 9611826
444 32042377
529 39507853
725 60205388
192 28625627
277 12967995
424 3240476
579 78554582
530 57310272
778 6780060
554 69533710
797 42295886
631 19077015
192 50821434
404 68840314
465 79872846
601 3434201
421 49414877
371 18507374
520 55589614
904 6674151
300 16574192
11 72400633
667 22696808
666 4850254
742 52895868
137 33289957
361 13476103
587 71064262
236 26654086
711 26234366
934 63445758
215 33175659
599 18404059
119 8624108
361 18390045
372 66423267
344 72392354
223 27048163
103 78440053
621 44353362
698 20805017
388 76620674
490 39837691
672 60089799
224 74383668
628 6164393
625 53265923
420 75034981
55 43338939
174 65256345
192 23002021
193 29399707
479 59445196
45 25492071
105 30502888
434 15541124
42 1439490
245 67791267
822 62403008
613 65689084
51 19440841
988 78755249
691 25033559
713 15664925
815 4150612
238 13398263
850 14660880
705 7777507
30 61234297
295 68321747
661 218640
54 38055129
883 69109000
20 16845677
324 18127819
339 77464212
347 15087329
251 18373260
489 79378836
87 24649191
757 39161191
638 62697928
184 5601323
896 59611032
981 38157696
881 70877148
442 20566835
798 68511294
78 35039775
869 11165923
787 30154861
300 61345329
107 13533130
621 77975206
7 20586332
362 44537997
720 45651242
261 39418703
714 32530856
334 17088722
333 14159960
137 12696176
801 31821054
587 51259542
373 9639668
737 73597054
364 30473575
485 17310372
405 32688652
774 27116646
126 79735549
315 2388235
412 76150301
684 9549818
418 75200903
806 59324392
843 45963874
152 25817832
253 15686229
838 59703508
260 17586377
890 12016548
496 79542655
673 23164788
317 66641123
977 2142676
365 18217163
805 74937265
692 21173827
355 56055161
711 62734841
547 48124082
273 78659186
932 31745679
68 861628
724 59472447
377 44908751
19 25193184
12 2914612
173 39199021
214 33272376
690 3672082
352 55741572
596 8032489
26 80032525
125 12807170
253 7237991
242 30438174
611 38664613
695 63815008
537 41550836
944 61890398
189 9423039
978 15738905
170 73954453
972 18261491
446 59450376
349 50814340
676 73639987
603 22706473
122 56303402
501 49608874
585 77725468
30 23344764
60 2011753
615 50661274
440 41284753
639 65585247
71 65331683
665 49341750
96 47378233
978 76609715
486 28898005
894 39156805
939 41160903
422 20297789
738 46098915
560 2110064
390 4103496
60 21447839
337 26859928
134 32696188
565 17884874
516 53936523
529 52658668
189 63319874
673 60810028
516 77668162
53 75792340
89 21809986
435 13519845
394 35104875
499 75546671
155 60912174
472 61074927
967 43118366
894 71823334
441 22060160
812 69302600
428 65598094
904 51627178
571 2838430
769 56931304
253 26443417
85 35582216
961 34174355
607 61884929
970 33203052
924 29897349
408 21179229
563 24595961
123 4676882
687 29478423
44 32972457
170 17032521
513 45377879
167 78470858
845 3746171
500 63007158
330 53053689
338 45410364
388 48085891
707 35062707
971 16357705
871 58235800
860 5506297
211 51203470
629 35101270
239 71158252
459 45834107
993 11521448
258 3135940
651 80159915
768 39037497
358 53576481
326 23469420
370 55149725
444 35441271
963 37546707
552 3386380
769 6037689
323 28841596
780 21381051
776 40786160
290 28820833
394 55326195
735 39453363
944 5709586
768 31195324
88 35217065
620 34633261
558 9216783
903 9428563
14 77462397
756 62842292
766 26340641
926 61892102
553 4423974
715 30097635
441 10572741
518 27238357
820 61729729
567 40614893
490 18012587
304 512856
901 74299442
546 45962188
357 21461962
299 52665008
432 49004948
723 9130244
794 30321809
198 18315030
384 1475361
741 34324100
576 34754317
770 21998302
976 49112546
784 19372979
290 63692555
649 11808982
117 38957477
410 8459716
143 26199276
297 46877627
862 60493971
695 8130161
198 79573948
527 58212827
12 78656247
214 32674826
651 57022541
414 39001460
670 68550595
523 16435632
354 55829718
877 57876887
831 25336140
288 37317130
80 13339661
297 65545176
606 45811597
888 79200328
323 54697255
268 68166943
725 9522405
499 31956719
590 25768710
44 41567364
820 37331867
491 6383230
161 70588455
840 22009750
865 38320590
317 62028435
331 9462614
218 15530596
391 52302191
599 47833492
570 47974376
133 53264791
479 19744523
180 21754478
557 31899681
15 50421861
159 31513651
375 73074643
176 20954148
604 68436525
242 1228903
713 19660498
454 18712234
974 28560756
232 72160310
114 26906351
526 46832199
798 45852074
407 56395306
909 43527867
816 68561009
103 26600193
218 3243598
197 1820886
175 44689376
950 70714650
